source_table,record_key,rule_id,rule_name,failure_reason,severity
transactions,TXN-001166,DQ-TXN-ACCT-FK,account_id must exist in accounts,orphan account+card,quarantine
transactions,TXN-001169,DQ-TXN-ACCT-FK,account_id must exist in accounts,orphan account+card,quarantine
transactions,TXN-001169,DQ-TXN-CARD-ACTIVE,transaction must use an active card,uses closed card,quarantine
transactions,TXN-001172,DQ-TXN-TS-FUTURE,txn_ts must not be in the future,future timestamp,quarantine
transactions,TXN-001177,DQ-TXN-TS-FUTURE,txn_ts must not be in the future,future timestamp,quarantine
transactions,TXN-001180,DQ-TXN-ACCT-FK,account_id must exist in accounts,orphan account+card,quarantine
transactions,TXN-000944,DQ-TXN-ID-DUP,transaction_id must be unique,duplicate transaction_id,quarantine
transactions,TXN-001187,DQ-TXN-MERCH-REQ,merchant_id is required,missing merchant_id,quarantine
transactions,TXN-001187,DQ-TXN-CARD-ACTIVE,transaction must use an active card,uses closed card,quarantine
transactions,TXN-001192,DQ-TXN-MERCH-REQ,merchant_id is required,missing merchant_id,quarantine
transactions,TXN-001195,DQ-TXN-TS-FUTURE,txn_ts must not be in the future,future timestamp,quarantine
transactions,TXN-001196,DQ-TXN-ACCT-FK,account_id must exist in accounts,orphan account+card,quarantine
transactions,TXN-001197,DQ-TXN-MERCH-REQ,merchant_id is required,missing merchant_id,quarantine
transactions,TXN-001048,DQ-TXN-ID-DUP,transaction_id must be unique,duplicate transaction_id,quarantine
transactions,TXN-001204,DQ-TXN-ACCT-FK,account_id must exist in accounts,orphan account+card,quarantine
transactions,TXN-001193,DQ-TXN-ID-DUP,transaction_id must be unique,duplicate transaction_id,quarantine
transactions,TXN-001206,DQ-TXN-CARD-ACTIVE,transaction must use an active card,uses closed card,quarantine
transactions,TXN-001208,DQ-TXN-MERCH-REQ,merchant_id is required,missing merchant_id,quarantine
transactions,TXN-001179,DQ-TXN-ID-DUP,transaction_id must be unique,duplicate transaction_id,quarantine
transactions,TXN-001218,DQ-TXN-TS-FUTURE,txn_ts must not be in the future,future timestamp,quarantine
transactions,TXN-001220,DQ-TXN-MERCH-REQ,merchant_id is required,missing merchant_id,quarantine
transactions,TXN-001223,DQ-TXN-ACCT-FK,account_id must exist in accounts,orphan account+card,quarantine
transactions,TXN-001224,DQ-TXN-AMT-POS,amount must be > 0,negative amount,quarantine
transactions,TXN-001225,DQ-TXN-CARD-ACTIVE,transaction must use an active card,uses closed card,quarantine
transactions,TXN-001229,DQ-TXN-AMT-POS,amount must be > 0,negative amount,quarantine
transactions,TXN-001231,DQ-TXN-TS-FUTURE,txn_ts must not be in the future,future timestamp,quarantine
transactions,TXN-001232,DQ-TXN-MERCH-REQ,merchant_id is required,missing merchant_id,quarantine
transactions,TXN-001238,DQ-TXN-AMT-POS,amount must be > 0,negative amount,quarantine
transactions,TXN-001240,DQ-TXN-TS-FUTURE,txn_ts must not be in the future,future timestamp,quarantine
transactions,TXN-001149,DQ-TXN-ID-DUP,transaction_id must be unique,duplicate transaction_id,quarantine
transactions,TXN-001091,DQ-TXN-ID-DUP,transaction_id must be unique,duplicate transaction_id,quarantine
transactions,TXN-000983,DQ-TXN-ID-DUP,transaction_id must be unique,duplicate transaction_id,quarantine
transactions,TXN-001251,DQ-TXN-MERCH-REQ,merchant_id is required,missing merchant_id,quarantine
transactions,TXN-001010,DQ-TXN-ID-DUP,transaction_id must be unique,duplicate transaction_id,quarantine
transactions,TXN-001258,DQ-TXN-TS-FUTURE,txn_ts must not be in the future,future timestamp,quarantine
transactions,TXN-000991,DQ-TXN-ID-DUP,transaction_id must be unique,duplicate transaction_id,quarantine
transactions,TXN-001260,DQ-TXN-MERCH-REQ,merchant_id is required,missing merchant_id,quarantine
transactions,TXN-001261,DQ-TXN-ACCT-FK,account_id must exist in accounts,orphan account+card,quarantine
transactions,TXN-001263,DQ-TXN-TS-FUTURE,txn_ts must not be in the future,future timestamp,quarantine
transactions,TXN-001265,DQ-TXN-ACCT-FK,account_id must exist in accounts,orphan account+card,quarantine
transactions,TXN-001266,DQ-TXN-ACCT-FK,account_id must exist in accounts,orphan account+card,quarantine
transactions,TXN-001270,DQ-TXN-CARD-ACTIVE,transaction must use an active card,uses closed card,quarantine
transactions,TXN-000963,DQ-TXN-ID-DUP,transaction_id must be unique,duplicate transaction_id,quarantine
transactions,TXN-001275,DQ-TXN-CARD-ACTIVE,transaction must use an active card,uses closed card,quarantine
transactions,TXN-001276,DQ-TXN-CARD-ACTIVE,transaction must use an active card,uses closed card,quarantine
transactions,TXN-001277,DQ-TXN-AMT-POS,amount must be > 0,negative amount,quarantine
transactions,TXN-001277,DQ-TXN-ACCT-FK,account_id must exist in accounts,orphan account+card,quarantine
transactions,TXN-001277,DQ-TXN-CARD-ACTIVE,transaction must use an active card,uses closed card,quarantine
transactions,TXN-001278,DQ-TXN-AMT-POS,amount must be > 0,negative amount,quarantine
transactions,TXN-001279,DQ-TXN-AMT-POS,amount must be > 0,negative amount,quarantine
transactions,TXN-001279,DQ-TXN-CARD-ACTIVE,transaction must use an active card,uses closed card,quarantine
transactions,TXN-001283,DQ-TXN-TS-FUTURE,txn_ts must not be in the future,future timestamp,quarantine
transactions,TXN-001281,DQ-TXN-ID-DUP,transaction_id must be unique,duplicate transaction_id,quarantine
transactions,TXN-001288,DQ-TXN-CARD-ACTIVE,transaction must use an active card,uses closed card,quarantine
transactions,TXN-001156,DQ-TXN-ID-DUP,transaction_id must be unique,duplicate transaction_id,quarantine
transactions,TXN-001301,DQ-TXN-AMT-POS,amount must be > 0,negative amount,quarantine
transactions,TXN-001301,DQ-TXN-ACCT-FK,account_id must exist in accounts,orphan account+card,quarantine
transactions,TXN-001290,DQ-TXN-ID-DUP,transaction_id must be unique,duplicate transaction_id,quarantine
transactions,TXN-001305,DQ-TXN-ACCT-FK,account_id must exist in accounts,orphan account+card,quarantine
transactions,TXN-001309,DQ-TXN-MERCH-REQ,merchant_id is required,missing merchant_id,quarantine
transactions,TXN-001309,DQ-TXN-ACCT-FK,account_id must exist in accounts,orphan account+card,quarantine
transactions,TXN-001311,DQ-TXN-TS-FUTURE,txn_ts must not be in the future,future timestamp,quarantine
transactions,TXN-001314,DQ-TXN-MERCH-REQ,merchant_id is required,missing merchant_id,quarantine
transactions,TXN-001314,DQ-TXN-CARD-ACTIVE,transaction must use an active card,uses closed card,quarantine
transactions,TXN-001167,DQ-TXN-ID-DUP,transaction_id must be unique,duplicate transaction_id,quarantine
transactions,TXN-001317,DQ-TXN-ACCT-FK,account_id must exist in accounts,orphan account+card,quarantine
transactions,TXN-001318,DQ-TXN-MERCH-REQ,merchant_id is required,missing merchant_id,quarantine
transactions,TXN-001320,DQ-TXN-MERCH-REQ,merchant_id is required,missing merchant_id,quarantine
transactions,TXN-001322,DQ-TXN-AMT-POS,amount must be > 0,negative amount,quarantine
transactions,TXN-001329,DQ-TXN-MERCH-REQ,merchant_id is required,missing merchant_id,quarantine
transactions,TXN-001331,DQ-TXN-ACCT-FK,account_id must exist in accounts,orphan account+card,quarantine
transactions,TXN-001090,DQ-TXN-ID-DUP,transaction_id must be unique,duplicate transaction_id,quarantine
transactions,TXN-001126,DQ-TXN-ID-DUP,transaction_id must be unique,duplicate transaction_id,quarantine
transactions,TXN-001344,DQ-TXN-ACCT-FK,account_id must exist in accounts,orphan account+card,quarantine
transactions,TXN-001066,DQ-TXN-ID-DUP,transaction_id must be unique,duplicate transaction_id,quarantine
transactions,TXN-001141,DQ-TXN-ID-DUP,transaction_id must be unique,duplicate transaction_id,quarantine
transactions,TXN-001348,DQ-TXN-CARD-ACTIVE,transaction must use an active card,uses closed card,quarantine
transactions,TXN-001315,DQ-TXN-ID-DUP,transaction_id must be unique,duplicate transaction_id,quarantine
transactions,TXN-001350,DQ-TXN-TS-FUTURE,txn_ts must not be in the future,future timestamp,quarantine
transactions,TXN-001353,DQ-TXN-MERCH-REQ,merchant_id is required,missing merchant_id,quarantine
transactions,TXN-001202,DQ-TXN-ID-DUP,transaction_id must be unique,duplicate transaction_id,quarantine
transactions,TXN-001356,DQ-TXN-CARD-ACTIVE,transaction must use an active card,uses closed card,quarantine
transactions,TXN-001312,DQ-TXN-ID-DUP,transaction_id must be unique,duplicate transaction_id,quarantine
transactions,TXN-001361,DQ-TXN-CARD-ACTIVE,transaction must use an active card,uses closed card,quarantine
transactions,TXN-001364,DQ-TXN-AMT-POS,amount must be > 0,negative amount,quarantine
transactions,TXN-001369,DQ-TXN-MERCH-REQ,merchant_id is required,missing merchant_id,quarantine
transactions,TXN-001370,DQ-TXN-AMT-POS,amount must be > 0,negative amount,quarantine
transactions,TXN-001380,DQ-TXN-TS-FUTURE,txn_ts must not be in the future,future timestamp,quarantine
transactions,TXN-001381,DQ-TXN-AMT-POS,amount must be > 0,negative amount,quarantine
transactions,TXN-001341,DQ-TXN-ID-DUP,transaction_id must be unique,duplicate transaction_id,quarantine
transactions,TXN-001080,DQ-TXN-ID-DUP,transaction_id must be unique,duplicate transaction_id,quarantine
transactions,TXN-001384,DQ-TXN-MERCH-REQ,merchant_id is required,missing merchant_id,quarantine
transactions,TXN-001339,DQ-TXN-ID-DUP,transaction_id must be unique,duplicate transaction_id,quarantine
transactions,TXN-001392,DQ-TXN-MERCH-REQ,merchant_id is required,missing merchant_id,quarantine
transactions,TXN-001394,DQ-TXN-TS-FUTURE,txn_ts must not be in the future,future timestamp,quarantine
transactions,TXN-001397,DQ-TXN-MERCH-REQ,merchant_id is required,missing merchant_id,quarantine
transactions,TXN-001398,DQ-TXN-TS-FUTURE,txn_ts must not be in the future,future timestamp,quarantine
transactions,TXN-001400,DQ-TXN-AMT-POS,amount must be > 0,negative amount,quarantine
transactions,TXN-001400,DQ-TXN-TS-FUTURE,txn_ts must not be in the future,future timestamp,quarantine
transactions,TXN-001402,DQ-TXN-MERCH-REQ,merchant_id is required,missing merchant_id,quarantine
transactions,TXN-001402,DQ-TXN-ACCT-FK,account_id must exist in accounts,orphan account+card,quarantine
transactions,TXN-001403,DQ-TXN-ACCT-FK,account_id must exist in accounts,orphan account+card,quarantine
transactions,TXN-001411,DQ-TXN-AMT-POS,amount must be > 0,negative amount,quarantine
transactions,TXN-001421,DQ-TXN-ACCT-FK,account_id must exist in accounts,orphan account+card,quarantine
transactions,TXN-001422,DQ-TXN-AMT-POS,amount must be > 0,negative amount,quarantine
transactions,TXN-001293,DQ-TXN-ID-DUP,transaction_id must be unique,duplicate transaction_id,quarantine
transactions,TXN-001214,DQ-TXN-ID-DUP,transaction_id must be unique,duplicate transaction_id,quarantine
transactions,TXN-001433,DQ-TXN-AMT-POS,amount must be > 0,negative amount,quarantine
transactions,TXN-001436,DQ-TXN-TS-FUTURE,txn_ts must not be in the future,future timestamp,quarantine
transactions,TXN-001437,DQ-TXN-AMT-POS,amount must be > 0,negative amount,quarantine
transactions,TXN-001443,DQ-TXN-ACCT-FK,account_id must exist in accounts,orphan account+card,quarantine
transactions,TXN-001445,DQ-TXN-AMT-POS,amount must be > 0,negative amount,quarantine
transactions,TXN-001445,DQ-TXN-MERCH-REQ,merchant_id is required,missing merchant_id,quarantine
transactions,TXN-001226,DQ-TXN-ID-DUP,transaction_id must be unique,duplicate transaction_id,quarantine
transactions,TXN-001453,DQ-TXN-ACCT-FK,account_id must exist in accounts,orphan account+card,quarantine
transactions,TXN-001455,DQ-TXN-TS-FUTURE,txn_ts must not be in the future,future timestamp,quarantine
transactions,TXN-001457,DQ-TXN-AMT-POS,amount must be > 0,negative amount,quarantine
transactions,TXN-001459,DQ-TXN-TS-FUTURE,txn_ts must not be in the future,future timestamp,quarantine
transactions,TXN-001463,DQ-TXN-MERCH-REQ,merchant_id is required,missing merchant_id,quarantine
transactions,TXN-001470,DQ-TXN-AMT-POS,amount must be > 0,negative amount,quarantine
transactions,TXN-001470,DQ-TXN-MERCH-REQ,merchant_id is required,missing merchant_id,quarantine
transactions,TXN-001471,DQ-TXN-CARD-ACTIVE,transaction must use an active card,uses closed card,quarantine
transactions,TXN-001448,DQ-TXN-ID-DUP,transaction_id must be unique,duplicate transaction_id,quarantine
transactions,TXN-001474,DQ-TXN-MERCH-REQ,merchant_id is required,missing merchant_id,quarantine
transactions,TXN-001475,DQ-TXN-TS-FUTURE,txn_ts must not be in the future,future timestamp,quarantine
transactions,TXN-001351,DQ-TXN-ID-DUP,transaction_id must be unique,duplicate transaction_id,quarantine
transactions,TXN-001494,DQ-TXN-ACCT-FK,account_id must exist in accounts,orphan account+card,quarantine
transactions,TXN-001497,DQ-TXN-ACCT-FK,account_id must exist in accounts,orphan account+card,quarantine
transactions,TXN-001295,DQ-TXN-ID-DUP,transaction_id must be unique,duplicate transaction_id,quarantine
transactions,TXN-001499,DQ-TXN-MERCH-REQ,merchant_id is required,missing merchant_id,quarantine
transactions,TXN-001212,DQ-TXN-ID-DUP,transaction_id must be unique,duplicate transaction_id,quarantine
transactions,TXN-001505,DQ-TXN-TS-FUTURE,txn_ts must not be in the future,future timestamp,quarantine
transactions,TXN-001509,DQ-TXN-MERCH-REQ,merchant_id is required,missing merchant_id,quarantine
transactions,TXN-001511,DQ-TXN-CARD-ACTIVE,transaction must use an active card,uses closed card,quarantine
transactions,TXN-001513,DQ-TXN-CARD-ACTIVE,transaction must use an active card,uses closed card,quarantine
transactions,TXN-001526,DQ-TXN-AMT-POS,amount must be > 0,negative amount,quarantine
transactions,TXN-001536,DQ-TXN-MERCH-REQ,merchant_id is required,missing merchant_id,quarantine
transactions,TXN-001542,DQ-TXN-ACCT-FK,account_id must exist in accounts,orphan account+card,quarantine
transactions,TXN-001543,DQ-TXN-CARD-ACTIVE,transaction must use an active card,uses closed card,quarantine
transactions,TXN-001544,DQ-TXN-TS-FUTURE,txn_ts must not be in the future,future timestamp,quarantine
transactions,TXN-001546,DQ-TXN-AMT-POS,amount must be > 0,negative amount,quarantine
transactions,TXN-001551,DQ-TXN-AMT-POS,amount must be > 0,negative amount,quarantine
transactions,TXN-001564,DQ-TXN-MERCH-REQ,merchant_id is required,missing merchant_id,quarantine
transactions,TXN-001565,DQ-TXN-AMT-POS,amount must be > 0,negative amount,quarantine
transactions,TXN-001569,DQ-TXN-ACCT-FK,account_id must exist in accounts,orphan account+card,quarantine
transactions,TXN-001571,DQ-TXN-ACCT-FK,account_id must exist in accounts,orphan account+card,quarantine
transactions,TXN-001573,DQ-TXN-AMT-POS,amount must be > 0,negative amount,quarantine
transactions,TXN-001574,DQ-TXN-ACCT-FK,account_id must exist in accounts,orphan account+card,quarantine
transactions,TXN-001574,DQ-TXN-CARD-ACTIVE,transaction must use an active card,uses closed card,quarantine
transactions,TXN-001378,DQ-TXN-ID-DUP,transaction_id must be unique,duplicate transaction_id,quarantine
transactions,TXN-001580,DQ-TXN-AMT-POS,amount must be > 0,negative amount,quarantine
transactions,TXN-001581,DQ-TXN-ACCT-FK,account_id must exist in accounts,orphan account+card,quarantine
transactions,TXN-001582,DQ-TXN-ACCT-FK,account_id must exist in accounts,orphan account+card,quarantine
transactions,TXN-001584,DQ-TXN-TS-FUTURE,txn_ts must not be in the future,future timestamp,quarantine
transactions,TXN-001593,DQ-TXN-ACCT-FK,account_id must exist in accounts,orphan account+card,quarantine
transactions,TXN-001560,DQ-TXN-ID-DUP,transaction_id must be unique,duplicate transaction_id,quarantine
transactions,TXN-001483,DQ-TXN-ID-DUP,transaction_id must be unique,duplicate transaction_id,quarantine
transactions,TXN-001604,DQ-TXN-TS-FUTURE,txn_ts must not be in the future,future timestamp,quarantine
transactions,TXN-001609,DQ-TXN-TS-FUTURE,txn_ts must not be in the future,future timestamp,quarantine
transactions,TXN-001612,DQ-TXN-ACCT-FK,account_id must exist in accounts,orphan account+card,quarantine
transactions,TXN-001614,DQ-TXN-ACCT-FK,account_id must exist in accounts,orphan account+card,quarantine
transactions,TXN-001619,DQ-TXN-MERCH-REQ,merchant_id is required,missing merchant_id,quarantine
transactions,TXN-001621,DQ-TXN-MERCH-REQ,merchant_id is required,missing merchant_id,quarantine
transactions,TXN-001622,DQ-TXN-MERCH-REQ,merchant_id is required,missing merchant_id,quarantine
transactions,TXN-001626,DQ-TXN-AMT-POS,amount must be > 0,negative amount,quarantine
transactions,TXN-001451,DQ-TXN-ID-DUP,transaction_id must be unique,duplicate transaction_id,quarantine
transactions,TXN-001629,DQ-TXN-TS-FUTURE,txn_ts must not be in the future,future timestamp,quarantine
transactions,TXN-001632,DQ-TXN-TS-FUTURE,txn_ts must not be in the future,future timestamp,quarantine
transactions,TXN-001633,DQ-TXN-AMT-POS,amount must be > 0,negative amount,quarantine
transactions,TXN-001645,DQ-TXN-TS-FUTURE,txn_ts must not be in the future,future timestamp,quarantine
transactions,TXN-001646,DQ-TXN-ACCT-FK,account_id must exist in accounts,orphan account+card,quarantine
transactions,TXN-001646,DQ-TXN-TS-FUTURE,txn_ts must not be in the future,future timestamp,quarantine
transactions,TXN-001636,DQ-TXN-ID-DUP,transaction_id must be unique,duplicate transaction_id,quarantine
transactions,TXN-001653,DQ-TXN-CARD-ACTIVE,transaction must use an active card,uses closed card,quarantine
transactions,TXN-001658,DQ-TXN-MERCH-REQ,merchant_id is required,missing merchant_id,quarantine
transactions,TXN-001520,DQ-TXN-ID-DUP,transaction_id must be unique,duplicate transaction_id,quarantine
transactions,TXN-001659,DQ-TXN-ACCT-FK,account_id must exist in accounts,orphan account+card,quarantine
transactions,TXN-001663,DQ-TXN-TS-FUTURE,txn_ts must not be in the future,future timestamp,quarantine
transactions,TXN-001672,DQ-TXN-ACCT-FK,account_id must exist in accounts,orphan account+card,quarantine
transactions,TXN-001404,DQ-TXN-ID-DUP,transaction_id must be unique,duplicate transaction_id,quarantine
transactions,TXN-001681,DQ-TXN-AMT-POS,amount must be > 0,negative amount,quarantine
transactions,TXN-001688,DQ-TXN-MERCH-REQ,merchant_id is required,missing merchant_id,quarantine
transactions,TXN-001689,DQ-TXN-TS-FUTURE,txn_ts must not be in the future,future timestamp,quarantine
transactions,TXN-001691,DQ-TXN-TS-FUTURE,txn_ts must not be in the future,future timestamp,quarantine
transactions,TXN-001697,DQ-TXN-AMT-POS,amount must be > 0,negative amount,quarantine
transactions,TXN-001702,DQ-TXN-AMT-POS,amount must be > 0,negative amount,quarantine
transactions,TXN-001703,DQ-TXN-ACCT-FK,account_id must exist in accounts,orphan account+card,quarantine
transactions,TXN-001706,DQ-TXN-MERCH-REQ,merchant_id is required,missing merchant_id,quarantine
transactions,TXN-001711,DQ-TXN-CARD-ACTIVE,transaction must use an active card,uses closed card,quarantine
transactions,TXN-001685,DQ-TXN-ID-DUP,transaction_id must be unique,duplicate transaction_id,quarantine
transactions,TXN-001714,DQ-TXN-MERCH-REQ,merchant_id is required,missing merchant_id,quarantine
transactions,TXN-001717,DQ-TXN-MERCH-REQ,merchant_id is required,missing merchant_id,quarantine
transactions,TXN-001718,DQ-TXN-ACCT-FK,account_id must exist in accounts,orphan account+card,quarantine
transactions,TXN-001725,DQ-TXN-AMT-POS,amount must be > 0,negative amount,quarantine
transactions,TXN-001726,DQ-TXN-AMT-POS,amount must be > 0,negative amount,quarantine
transactions,TXN-001727,DQ-TXN-ACCT-FK,account_id must exist in accounts,orphan account+card,quarantine
transactions,TXN-001729,DQ-TXN-ACCT-FK,account_id must exist in accounts,orphan account+card,quarantine
transactions,TXN-001731,DQ-TXN-CARD-ACTIVE,transaction must use an active card,uses closed card,quarantine
transactions,TXN-001733,DQ-TXN-AMT-POS,amount must be > 0,negative amount,quarantine
transactions,TXN-001741,DQ-TXN-ACCT-FK,account_id must exist in accounts,orphan account+card,quarantine
transactions,TXN-001743,DQ-TXN-CARD-ACTIVE,transaction must use an active card,uses closed card,quarantine
transactions,TXN-001749,DQ-TXN-ACCT-FK,account_id must exist in accounts,orphan account+card,quarantine
transactions,TXN-001577,DQ-TXN-ID-DUP,transaction_id must be unique,duplicate transaction_id,quarantine
transactions,TXN-001753,DQ-TXN-AMT-POS,amount must be > 0,negative amount,quarantine
transactions,TXN-001637,DQ-TXN-ID-DUP,transaction_id must be unique,duplicate transaction_id,quarantine
transactions,TXN-001759,DQ-TXN-TS-FUTURE,txn_ts must not be in the future,future timestamp,quarantine
transactions,TXN-001760,DQ-TXN-MERCH-REQ,merchant_id is required,missing merchant_id,quarantine
transactions,TXN-001760,DQ-TXN-CARD-ACTIVE,transaction must use an active card,uses closed card,quarantine
transactions,TXN-001762,DQ-TXN-AMT-POS,amount must be > 0,negative amount,quarantine
transactions,TXN-001764,DQ-TXN-AMT-POS,amount must be > 0,negative amount,quarantine
transactions,TXN-001771,DQ-TXN-AMT-POS,amount must be > 0,negative amount,quarantine
transactions,TXN-001771,DQ-TXN-CARD-ACTIVE,transaction must use an active card,uses closed card,quarantine
transactions,TXN-001776,DQ-TXN-AMT-POS,amount must be > 0,negative amount,quarantine
transactions,TXN-001781,DQ-TXN-CARD-ACTIVE,transaction must use an active card,uses closed card,quarantine
transactions,TXN-001782,DQ-TXN-CARD-ACTIVE,transaction must use an active card,uses closed card,quarantine
transactions,TXN-001664,DQ-TXN-ID-DUP,transaction_id must be unique,duplicate transaction_id,quarantine
transactions,TXN-001789,DQ-TXN-ACCT-FK,account_id must exist in accounts,orphan account+card,quarantine
transactions,TXN-001794,DQ-TXN-AMT-POS,amount must be > 0,negative amount,quarantine
transactions,TXN-001795,DQ-TXN-AMT-POS,amount must be > 0,negative amount,quarantine
transactions,TXN-001795,DQ-TXN-MERCH-REQ,merchant_id is required,missing merchant_id,quarantine
transactions,TXN-001798,DQ-TXN-ACCT-FK,account_id must exist in accounts,orphan account+card,quarantine
transactions,TXN-001692,DQ-TXN-ID-DUP,transaction_id must be unique,duplicate transaction_id,quarantine
transactions,TXN-001808,DQ-TXN-ACCT-FK,account_id must exist in accounts,orphan account+card,quarantine
transactions,TXN-001811,DQ-TXN-TS-FUTURE,txn_ts must not be in the future,future timestamp,quarantine
transactions,TXN-001650,DQ-TXN-ID-DUP,transaction_id must be unique,duplicate transaction_id,quarantine
transactions,TXN-001817,DQ-TXN-MERCH-REQ,merchant_id is required,missing merchant_id,quarantine
transactions,TXN-001553,DQ-TXN-ID-DUP,transaction_id must be unique,duplicate transaction_id,quarantine
transactions,TXN-001819,DQ-TXN-AMT-POS,amount must be > 0,negative amount,quarantine
transactions,TXN-001820,DQ-TXN-ACCT-FK,account_id must exist in accounts,orphan account+card,quarantine
transactions,TXN-001824,DQ-TXN-MERCH-REQ,merchant_id is required,missing merchant_id,quarantine
transactions,TXN-001826,DQ-TXN-AMT-POS,amount must be > 0,negative amount,quarantine
transactions,TXN-001828,DQ-TXN-MERCH-REQ,merchant_id is required,missing merchant_id,quarantine
transactions,TXN-001830,DQ-TXN-ACCT-FK,account_id must exist in accounts,orphan account+card,quarantine
transactions,TXN-001831,DQ-TXN-ACCT-FK,account_id must exist in accounts,orphan account+card,quarantine
transactions,TXN-001832,DQ-TXN-CARD-ACTIVE,transaction must use an active card,uses closed card,quarantine
transactions,TXN-001651,DQ-TXN-ID-DUP,transaction_id must be unique,duplicate transaction_id,quarantine
transactions,TXN-001840,DQ-TXN-MERCH-REQ,merchant_id is required,missing merchant_id,quarantine
transactions,TXN-001843,DQ-TXN-AMT-POS,amount must be > 0,negative amount,quarantine
transactions,TXN-001843,DQ-TXN-CARD-ACTIVE,transaction must use an active card,uses closed card,quarantine
transactions,TXN-001844,DQ-TXN-AMT-POS,amount must be > 0,negative amount,quarantine
transactions,TXN-001845,DQ-TXN-ACCT-FK,account_id must exist in accounts,orphan account+card,quarantine
transactions,TXN-001847,DQ-TXN-TS-FUTURE,txn_ts must not be in the future,future timestamp,quarantine
transactions,TXN-001850,DQ-TXN-AMT-POS,amount must be > 0,negative amount,quarantine
transactions,TXN-001853,DQ-TXN-CARD-ACTIVE,transaction must use an active card,uses closed card,quarantine
transactions,TXN-001860,DQ-TXN-MERCH-REQ,merchant_id is required,missing merchant_id,quarantine
transactions,TXN-001861,DQ-TXN-AMT-POS,amount must be > 0,negative amount,quarantine
transactions,TXN-001864,DQ-TXN-AMT-POS,amount must be > 0,negative amount,quarantine
transactions,TXN-001873,DQ-TXN-MERCH-REQ,merchant_id is required,missing merchant_id,quarantine
transactions,TXN-001880,DQ-TXN-AMT-POS,amount must be > 0,negative amount,quarantine
transactions,TXN-001883,DQ-TXN-TS-FUTURE,txn_ts must not be in the future,future timestamp,quarantine
transactions,TXN-001888,DQ-TXN-TS-FUTURE,txn_ts must not be in the future,future timestamp,quarantine
transactions,TXN-001890,DQ-TXN-TS-FUTURE,txn_ts must not be in the future,future timestamp,quarantine
transactions,TXN-001841,DQ-TXN-ID-DUP,transaction_id must be unique,duplicate transaction_id,quarantine
transactions,TXN-001907,DQ-TXN-MERCH-REQ,merchant_id is required,missing merchant_id,quarantine
transactions,TXN-001907,DQ-TXN-TS-FUTURE,txn_ts must not be in the future,future timestamp,quarantine
transactions,TXN-001911,DQ-TXN-ACCT-FK,account_id must exist in accounts,orphan account+card,quarantine
transactions,TXN-001915,DQ-TXN-MERCH-REQ,merchant_id is required,missing merchant_id,quarantine
transactions,TXN-001924,DQ-TXN-TS-FUTURE,txn_ts must not be in the future,future timestamp,quarantine
transactions,TXN-001931,DQ-TXN-ACCT-FK,account_id must exist in accounts,orphan account+card,quarantine
transactions,TXN-001932,DQ-TXN-CARD-ACTIVE,transaction must use an active card,uses closed card,quarantine
transactions,TXN-001928,DQ-TXN-ID-DUP,transaction_id must be unique,duplicate transaction_id,quarantine
transactions,TXN-001938,DQ-TXN-MERCH-REQ,merchant_id is required,missing merchant_id,quarantine
transactions,TXN-001939,DQ-TXN-AMT-POS,amount must be > 0,negative amount,quarantine
transactions,TXN-001865,DQ-TXN-ID-DUP,transaction_id must be unique,duplicate transaction_id,quarantine
transactions,TXN-001904,DQ-TXN-ID-DUP,transaction_id must be unique,duplicate transaction_id,quarantine
transactions,TXN-001946,DQ-TXN-AMT-POS,amount must be > 0,negative amount,quarantine
transactions,TXN-001947,DQ-TXN-TS-FUTURE,txn_ts must not be in the future,future timestamp,quarantine
transactions,TXN-001732,DQ-TXN-ID-DUP,transaction_id must be unique,duplicate transaction_id,quarantine
transactions,TXN-001956,DQ-TXN-AMT-POS,amount must be > 0,negative amount,quarantine
transactions,TXN-001959,DQ-TXN-CARD-ACTIVE,transaction must use an active card,uses closed card,quarantine
transactions,TXN-001960,DQ-TXN-MERCH-REQ,merchant_id is required,missing merchant_id,quarantine
transactions,TXN-001960,DQ-TXN-ACCT-FK,account_id must exist in accounts,orphan account+card,quarantine
transactions,TXN-001966,DQ-TXN-AMT-POS,amount must be > 0,negative amount,quarantine
transactions,TXN-001874,DQ-TXN-ID-DUP,transaction_id must be unique,duplicate transaction_id,quarantine
transactions,TXN-001972,DQ-TXN-AMT-POS,amount must be > 0,negative amount,quarantine
transactions,TXN-001974,DQ-TXN-ACCT-FK,account_id must exist in accounts,orphan account+card,quarantine
transactions,TXN-001974,DQ-TXN-CARD-ACTIVE,transaction must use an active card,uses closed card,quarantine
transactions,TXN-001976,DQ-TXN-CARD-ACTIVE,transaction must use an active card,uses closed card,quarantine
transactions,TXN-001977,DQ-TXN-ACCT-FK,account_id must exist in accounts,orphan account+card,quarantine
transactions,TXN-001982,DQ-TXN-CARD-ACTIVE,transaction must use an active card,uses closed card,quarantine
transactions,TXN-001983,DQ-TXN-ACCT-FK,account_id must exist in accounts,orphan account+card,quarantine
transactions,TXN-001935,DQ-TXN-ID-DUP,transaction_id must be unique,duplicate transaction_id,quarantine
transactions,TXN-001987,DQ-TXN-AMT-POS,amount must be > 0,negative amount,quarantine
transactions,TXN-001988,DQ-TXN-MERCH-REQ,merchant_id is required,missing merchant_id,quarantine
transactions,TXN-001989,DQ-TXN-CARD-ACTIVE,transaction must use an active card,uses closed card,quarantine
