transaction_id,account_id,card_id,merchant_id,channel,amount,currency,txn_ts,status
TXN-000467,ACC-0139,CARD-0068,MCH-0009,mobile,-222.83,AUD,2026-06-10T05:13:10Z,settled
TXN-000468,ACC-0134,CARD-0099,MCH-0139,atm,208.98,AUD,2026-07-05T22:18:36Z,settled
TXN-000469,ACC-0047,CARD-0037,MCH-0146,online,465.87,AUD,2026-06-05T13:35:53Z,settled
TXN-000470,ACC-0179,CARD-0194,MCH-0185,online,387.40,AUD,2026-06-07T21:42:43Z,declined
TXN-000471,ACC-0188,CARD-0231,MCH-0134,mobile,148.60,AUD,2026-06-13T21:42:07Z,settled
TXN-000472,ACC-0191,CARD-0042,MCH-0154,mobile,262.93,AUD,2027-01-17T11:02:10Z,settled
TXN-000473,ACC-0155,CARD-0077,MCH-0019,mobile,116.17,AUD,2026-06-14T08:44:58Z,settled
TXN-000474,ACC-0167,CARD-0127,MCH-0136,online,497.90,AUD,2026-07-05T09:00:25Z,settled
TXN-000475,ACC-0071,CARD-0195,MCH-0003,mobile,269.21,AUD,2026-06-29T13:51:52Z,settled
TXN-000476,ACC-0215,CARD-0166,MCH-0104,online,90.85,AUD,2026-06-12T22:27:33Z,settled
TXN-000477,ACC-0094,CARD-0102,MCH-0033,mobile,360.53,AUD,2026-06-27T06:58:33Z,authorized
TXN-000478,ACC-0175,CARD-0206,MCH-0010,atm,36.37,AUD,2026-07-02T05:43:46Z,authorized
TXN-000479,ACC-0028,CARD-0048,MCH-0158,pos,255.57,AUD,2027-02-26T06:35:10Z,settled
TXN-000480,ACC-0043,CARD-0044,,pos,31.28,AUD,2026-07-04T09:16:45Z,settled
TXN-000481,ACC-0107,CARD-0209,MCH-0058,atm,271.38,USD,2026-06-10T22:27:46Z,settled
TXN-000482,ACC-0169,CARD-0203,MCH-0192,mobile,184.34,AUD,2026-06-10T17:35:04Z,settled
TXN-000483,ACC-0138,CARD-0057,MCH-0097,pos,199.74,AUD,2026-06-12T06:40:43Z,settled
TXN-000352,ACC-0185,CARD-0219,MCH-0148,pos,146.87,AUD,2026-06-09T17:40:32Z,settled
TXN-000484,ACC-0203,CARD-0054,MCH-0017,mobile,458.42,AUD,2026-07-02T01:46:27Z,authorized
TXN-000485,ACC-0090,CARD-0047,MCH-0090,atm,444.21,AUD,2026-07-02T19:13:43Z,settled
TXN-000486,ACC-0001,CARD-0022,,online,426.99,AUD,2026-06-06T16:18:26Z,authorized
TXN-000487,ACC-0014,CARD-0194,MCH-0116,pos,355.81,AUD,2026-06-26T16:17:16Z,reversed
TXN-000488,ACC-0108,CARD-0240,MCH-0018,online,343.46,AUD,2026-06-26T07:28:39Z,settled
TXN-000489,ACC-0066,CARD-0257,MCH-0138,atm,169.36,GBP,2026-07-01T05:43:39Z,settled
TXN-000490,ACC-0121,CARD-0027,MCH-0026,atm,223.46,AUD,2026-06-23T09:09:00Z,settled
TXN-000491,ACC-0072,CARD-0220,MCH-0128,online,319.50,AUD,2026-07-03T05:40:20Z,settled
TXN-000492,ACC-9999,CARD-9999,MCH-0199,mobile,177.83,AUD,2026-06-18T15:22:12Z,settled
TXN-000493,ACC-0130,CARD-0166,MCH-0102,pos,-14.33,AUD,2026-06-13T11:47:22Z,settled
TXN-000494,ACC-0065,CARD-0095,MCH-0047,pos,297.53,AUD,2026-06-07T13:22:43Z,declined
TXN-000495,ACC-0207,CARD-0113,MCH-0196,mobile,92.82,NZD,2026-12-17T18:35:41Z,authorized
TXN-000496,ACC-0215,CARD-0078,,pos,19.51,AUD,2026-06-22T05:14:00Z,settled
TXN-000497,ACC-0201,CARD-0196,MCH-0053,pos,40.91,AUD,2026-06-12T12:18:05Z,settled
TXN-000498,ACC-0224,CARD-0242,MCH-0148,pos,51.27,AUD,2026-06-13T07:21:14Z,settled
TXN-000499,ACC-0184,CARD-0217,MCH-0146,online,133.08,AUD,2026-06-15T10:44:44Z,settled
TXN-000500,ACC-0185,CARD-0032,,mobile,118.73,AUD,2026-06-27T03:05:16Z,settled
TXN-000501,ACC-0064,CARD-0102,MCH-0153,atm,-476.32,AUD,2026-06-13T16:33:37Z,settled
TXN-000502,ACC-0070,CARD-0041,,mobile,485.45,AUD,2026-11-04T05:52:49Z,settled
TXN-000503,ACC-0152,CARD-0167,MCH-0140,atm,220.77,AUD,2026-07-25T05:33:39Z,authorized
TXN-000504,ACC-0107,CARD-0058,MCH-0098,mobile,151.23,AUD,2026-06-22T21:30:42Z,settled
TXN-000505,ACC-0181,CARD-0267,MCH-0105,online,228.55,AUD,2026-06-26T02:37:38Z,settled
TXN-000506,ACC-0209,CARD-0158,MCH-0010,pos,274.19,AUD,2026-07-02T10:03:14Z,settled
TXN-000436,ACC-0039,CARD-0126,MCH-0086,online,275.64,AUD,2026-06-18T17:56:17Z,settled
TXN-000507,ACC-0209,CARD-0107,MCH-0052,online,408.05,AUD,2026-06-05T15:10:40Z,authorized
TXN-000508,ACC-0036,CARD-0174,MCH-0054,mobile,413.65,AUD,2026-06-24T20:53:08Z,settled
TXN-000509,ACC-0175,CARD-0254,MCH-0136,mobile,-348.83,AUD,2026-06-21T05:26:46Z,settled
TXN-000510,ACC-0102,CARD-0245,MCH-0127,pos,174.19,NZD,2026-06-24T13:12:48Z,settled
TXN-000511,ACC-0157,CARD-0160,MCH-0120,online,337.15,GBP,2026-06-14T05:29:23Z,settled
TXN-000512,ACC-0225,CARD-0065,MCH-0200,atm,188.98,AUD,2026-06-17T06:08:49Z,settled
TXN-000513,ACC-0121,CARD-0123,MCH-0035,mobile,431.30,AUD,2026-06-29T20:27:48Z,settled
TXN-000514,ACC-0070,CARD-0118,MCH-0077,atm,100.83,AUD,2026-06-12T19:56:26Z,settled
TXN-000515,ACC-0194,CARD-0006,MCH-0110,atm,79.77,AUD,2026-06-06T11:31:51Z,settled
TXN-000283,ACC-0156,CARD-0223,MCH-0051,mobile,293.12,AUD,2026-06-23T06:11:46Z,settled
TXN-000516,ACC-0116,CARD-0123,MCH-0179,pos,176.48,GBP,2026-06-15T04:45:00Z,authorized
TXN-000517,ACC-0105,CARD-0096,MCH-0076,pos,136.28,AUD,2026-06-10T23:15:37Z,settled
TXN-000518,ACC-0157,CARD-0213,MCH-0161,pos,312.21,AUD,2026-07-04T09:07:46Z,settled
TXN-000519,ACC-9999,CARD-9999,MCH-0171,online,192.08,AUD,2026-06-14T06:25:43Z,settled
TXN-000520,ACC-0010,CARD-0099,MCH-0161,online,423.99,AUD,2026-06-29T08:56:32Z,settled
TXN-000521,ACC-0152,CARD-0161,MCH-0054,online,88.54,AUD,2026-06-09T10:16:55Z,settled
TXN-000522,ACC-0192,CARD-0006,MCH-0190,online,93.56,AUD,2026-07-04T13:43:13Z,settled
TXN-000523,ACC-0051,CARD-0176,MCH-0121,online,81.70,AUD,2026-07-01T02:09:45Z,authorized
TXN-000524,ACC-0062,CARD-0179,MCH-0113,mobile,488.96,AUD,2026-06-08T15:01:15Z,settled
TXN-000525,ACC-0053,CARD-0089,MCH-0200,online,108.68,AUD,2026-06-06T00:44:08Z,settled
TXN-000526,ACC-0175,CARD-0174,MCH-0139,mobile,471.17,GBP,2026-07-01T21:31:31Z,settled
TXN-000527,ACC-0080,CARD-0090,MCH-0098,atm,384.12,AUD,2026-06-18T02:38:45Z,settled
TXN-000528,ACC-0155,CARD-0187,,atm,65.54,AUD,2026-07-02T21:27:16Z,settled
TXN-000529,ACC-0053,CARD-0165,MCH-0045,online,497.35,USD,2026-06-19T15:24:55Z,settled
TXN-000530,ACC-0010,CARD-0208,MCH-0148,pos,402.83,AUD,2026-06-28T15:16:04Z,settled
TXN-000531,ACC-0205,CARD-0105,MCH-0094,atm,78.02,AUD,2026-06-18T06:25:55Z,settled
TXN-000532,ACC-0213,CARD-0036,,online,143.27,AUD,2027-03-27T07:05:45Z,declined
TXN-000533,ACC-0063,CARD-0009,MCH-0079,atm,-273.28,AUD,2026-06-10T12:36:50Z,authorized
TXN-000534,ACC-0116,CARD-0114,,mobile,366.55,USD,2026-07-05T06:26:16Z,settled
TXN-000535,ACC-0077,CARD-0118,MCH-0023,atm,233.07,AUD,2026-06-12T11:04:22Z,authorized
TXN-000536,ACC-0033,CARD-0088,MCH-0163,atm,258.73,AUD,2026-06-17T14:44:49Z,declined
TXN-000537,ACC-0132,CARD-0027,MCH-0106,atm,365.06,AUD,2026-06-20T19:13:44Z,settled
TXN-000538,ACC-0077,CARD-0239,,atm,464.00,AUD,2026-06-19T09:14:33Z,settled
TXN-000539,ACC-0089,CARD-0153,MCH-0128,online,35.28,AUD,2026-06-13T11:21:53Z,settled
TXN-000540,ACC-0191,CARD-0041,MCH-0116,atm,301.91,AUD,2026-07-02T00:27:42Z,settled
TXN-000541,ACC-0136,CARD-0254,MCH-0030,online,200.57,AUD,2026-07-02T02:32:12Z,authorized
TXN-000542,ACC-0210,CARD-0026,MCH-0140,pos,417.31,USD,2026-06-16T09:56:59Z,settled
TXN-000543,ACC-0217,CARD-0065,MCH-0004,online,374.24,AUD,2026-07-01T20:00:54Z,reversed
TXN-000544,ACC-0215,CARD-0003,MCH-0092,mobile,78.84,AUD,2026-06-12T15:21:45Z,settled
TXN-000545,ACC-0062,CARD-0107,MCH-0186,mobile,218.76,AUD,2026-06-07T05:43:04Z,settled
TXN-000546,ACC-0010,CARD-0067,MCH-0019,atm,359.21,AUD,2026-06-29T18:59:15Z,settled
TXN-000547,ACC-0181,CARD-0225,MCH-0095,atm,159.24,AUD,2026-06-06T04:29:04Z,settled
TXN-000548,ACC-0040,CARD-0015,MCH-0072,mobile,323.29,AUD,2026-11-20T00:52:58Z,settled
TXN-000549,ACC-0026,CARD-0015,MCH-0006,pos,110.24,AUD,2026-06-10T14:42:26Z,settled
TXN-000550,ACC-0148,CARD-0057,MCH-0058,online,390.97,AUD,2026-06-13T21:38:42Z,authorized
TXN-000551,ACC-0050,CARD-0155,MCH-0022,atm,327.88,AUD,2026-06-05T05:30:45Z,authorized
TXN-000552,ACC-0052,CARD-0221,MCH-0088,pos,116.41,AUD,2026-06-06T21:32:09Z,settled
TXN-000553,ACC-0117,CARD-0128,MCH-0094,atm,467.01,AUD,2026-06-30T02:58:27Z,authorized
TXN-000554,ACC-0045,CARD-0102,MCH-0165,pos,491.15,AUD,2026-06-09T01:58:09Z,settled
TXN-000555,ACC-0139,CARD-0202,MCH-0168,pos,450.02,AUD,2026-06-12T03:53:41Z,settled
TXN-000556,ACC-0172,CARD-0182,MCH-0041,online,162.26,AUD,2026-06-10T21:28:01Z,settled
TXN-000557,ACC-0105,CARD-0042,MCH-0042,pos,190.31,AUD,2026-06-17T14:59:10Z,settled
TXN-000558,ACC-0162,CARD-0148,MCH-0199,mobile,272.89,AUD,2026-06-15T09:57:44Z,settled
TXN-000559,ACC-0135,CARD-0051,,pos,107.55,AUD,2026-06-26T22:37:07Z,authorized
TXN-000560,ACC-9999,CARD-9999,MCH-0171,online,94.72,AUD,2026-06-28T19:04:07Z,settled
TXN-000561,ACC-0031,CARD-0248,MCH-0161,online,349.82,AUD,2026-06-05T20:20:31Z,settled
TXN-000540,ACC-0191,CARD-0041,MCH-0116,atm,301.91,AUD,2026-07-02T00:27:42Z,settled
TXN-000562,ACC-0034,CARD-0184,MCH-0172,atm,39.69,AUD,2026-07-01T15:45:56Z,settled
TXN-000563,ACC-0009,CARD-0099,MCH-0048,online,432.03,AUD,2026-06-22T00:52:39Z,reversed
TXN-000394,ACC-0139,CARD-0185,MCH-0105,atm,312.02,AUD,2026-06-25T06:28:19Z,settled
TXN-000564,ACC-0194,CARD-0207,MCH-0150,online,115.71,NZD,2026-06-07T08:43:43Z,settled
TXN-000565,ACC-0008,CARD-0251,MCH-0184,pos,38.94,AUD,2026-06-16T18:29:55Z,settled
TXN-000566,ACC-0026,CARD-0182,MCH-0024,mobile,37.79,AUD,2026-06-12T16:36:56Z,settled
TXN-000567,ACC-0176,CARD-0192,MCH-0179,atm,52.19,AUD,2026-06-30T04:27:52Z,reversed
TXN-000568,ACC-0176,CARD-0140,MCH-0200,mobile,374.11,AUD,2026-07-04T10:48:18Z,settled
TXN-000569,ACC-0225,CARD-0015,MCH-0136,pos,4.14,AUD,2026-06-15T03:25:54Z,settled
TXN-000570,ACC-0158,CARD-0062,MCH-0045,atm,109.84,AUD,2026-06-24T18:39:46Z,settled
TXN-000571,ACC-0067,CARD-0017,MCH-0175,pos,345.72,AUD,2026-07-04T12:36:16Z,settled
TXN-000572,ACC-0025,CARD-0260,MCH-0055,atm,471.98,AUD,2026-06-18T11:48:43Z,authorized
TXN-000573,ACC-0215,CARD-0123,MCH-0116,pos,468.68,AUD,2026-06-25T12:29:53Z,authorized
TXN-000574,ACC-0110,CARD-0019,MCH-0021,online,417.42,AUD,2026-06-14T19:16:31Z,settled
TXN-000575,ACC-0142,CARD-0244,MCH-0127,mobile,194.88,AUD,2026-06-13T11:30:33Z,settled
TXN-000576,ACC-0164,CARD-0153,MCH-0091,mobile,173.02,AUD,2026-06-25T12:37:51Z,authorized
TXN-000577,ACC-0133,CARD-0246,MCH-0154,online,481.04,AUD,2026-06-22T10:53:49Z,settled
TXN-000578,ACC-0116,CARD-0240,MCH-0022,mobile,136.67,AUD,2026-06-30T07:13:58Z,settled
TXN-000579,ACC-0160,CARD-0167,MCH-0051,mobile,440.37,GBP,2026-07-03T03:50:11Z,settled
TXN-000580,ACC-0094,CARD-0173,MCH-0103,atm,-48.31,SGD,2026-06-28T23:25:20Z,declined
TXN-000581,ACC-0134,CARD-0222,MCH-0104,online,257.71,AUD,2026-06-15T22:23:32Z,settled
TXN-000582,ACC-0214,CARD-0020,MCH-0117,online,308.36,AUD,2026-06-27T01:05:03Z,settled
TXN-000583,ACC-0016,CARD-0006,MCH-0026,online,277.15,AUD,2026-06-08T19:53:25Z,settled
TXN-000584,ACC-0013,CARD-0238,MCH-0190,online,261.21,AUD,2026-06-24T08:39:38Z,settled
TXN-000585,ACC-0035,CARD-0219,MCH-0090,atm,22.03,AUD,2026-06-07T02:52:46Z,settled
TXN-000586,ACC-0215,CARD-0259,MCH-0092,mobile,93.02,AUD,2026-06-20T04:32:07Z,settled
TXN-000587,ACC-0223,CARD-0044,MCH-0106,online,-156.41,AUD,2026-06-10T18:35:31Z,settled
TXN-000588,ACC-0197,CARD-0159,MCH-0009,pos,-107.29,AUD,2026-06-20T19:39:07Z,settled
TXN-000589,ACC-0010,CARD-0077,MCH-0132,atm,290.45,AUD,2026-06-17T07:54:14Z,settled
TXN-000590,ACC-0038,CARD-0014,,mobile,177.65,AUD,2026-06-08T15:39:28Z,settled
TXN-000591,ACC-0135,CARD-0067,MCH-0171,mobile,434.82,AUD,2026-07-04T19:34:36Z,authorized
TXN-000592,ACC-0196,CARD-0021,MCH-0076,online,303.21,AUD,2026-06-19T17:14:19Z,settled
TXN-000593,ACC-0098,CARD-0149,MCH-0187,pos,40.83,AUD,2026-06-26T09:28:23Z,settled
TXN-000594,ACC-0051,CARD-0245,MCH-0167,online,392.22,AUD,2026-06-23T21:10:19Z,settled
TXN-000595,ACC-0206,CARD-0056,MCH-0149,mobile,231.32,AUD,2027-03-27T21:49:52Z,settled
TXN-000596,ACC-0194,CARD-0078,MCH-0144,pos,368.45,AUD,2026-06-15T10:18:36Z,settled
TXN-000597,ACC-0104,CARD-0045,MCH-0187,mobile,427.79,AUD,2026-06-07T11:48:50Z,settled
TXN-000598,ACC-0175,CARD-0145,MCH-0057,pos,349.72,SGD,2026-06-24T13:33:07Z,settled
TXN-000599,ACC-0133,CARD-0219,MCH-0127,online,152.05,AUD,2026-06-14T13:26:25Z,settled
TXN-000600,ACC-0110,CARD-0144,MCH-0170,online,149.33,AUD,2026-06-30T02:15:27Z,settled
TXN-000339,ACC-0024,CARD-0105,MCH-0131,pos,37.33,AUD,2026-06-27T16:04:35Z,settled
TXN-000601,ACC-9999,CARD-9999,MCH-0166,pos,238.70,AUD,2026-06-14T10:21:21Z,authorized
TXN-000602,ACC-0221,CARD-0217,MCH-0010,atm,145.65,AUD,2026-06-22T06:46:10Z,settled
TXN-000603,ACC-9999,CARD-9999,MCH-0127,online,290.22,AUD,2026-06-10T04:59:55Z,declined
TXN-000604,ACC-0188,CARD-0264,MCH-0098,pos,337.92,AUD,2026-06-28T10:19:48Z,settled
TXN-000605,ACC-0183,CARD-0245,MCH-0120,atm,115.55,AUD,2026-06-17T03:32:36Z,settled
TXN-000599,ACC-0133,CARD-0219,MCH-0127,online,152.05,AUD,2026-06-14T13:26:25Z,settled
TXN-000606,ACC-0221,CARD-0073,MCH-0024,pos,174.70,AUD,2026-06-10T09:35:14Z,settled
TXN-000607,ACC-0009,CARD-0104,MCH-0101,pos,365.18,AUD,2026-06-28T19:09:09Z,settled
TXN-000608,ACC-0130,CARD-0027,MCH-0096,atm,-267.54,AUD,2027-01-04T20:58:27Z,settled
TXN-000609,ACC-9999,CARD-9999,MCH-0074,mobile,219.73,AUD,2026-06-13T11:56:03Z,settled
TXN-000610,ACC-0148,CARD-0104,MCH-0016,pos,384.20,AUD,2027-03-16T01:19:14Z,settled
TXN-000611,ACC-0005,CARD-0139,MCH-0078,pos,277.54,SGD,2026-06-23T11:41:58Z,declined
TXN-000475,ACC-0071,CARD-0195,MCH-0003,mobile,269.21,AUD,2026-06-29T13:51:52Z,settled
TXN-000612,ACC-0169,CARD-0041,MCH-0090,mobile,101.81,AUD,2026-06-18T03:47:09Z,settled
TXN-000613,ACC-0147,CARD-0032,MCH-0043,mobile,214.12,AUD,2026-06-08T05:36:33Z,settled
TXN-000614,ACC-0006,CARD-0023,MCH-0138,mobile,110.58,AUD,2026-06-29T02:47:14Z,settled
TXN-000615,ACC-0121,CARD-0119,MCH-0184,mobile,269.67,NZD,2026-06-11T11:34:35Z,settled
TXN-000616,ACC-0102,CARD-0205,MCH-0089,mobile,405.96,AUD,2026-06-28T08:23:04Z,settled
TXN-000617,ACC-0034,CARD-0231,MCH-0127,online,435.17,AUD,2026-06-27T22:28:25Z,settled
TXN-000618,ACC-0025,CARD-0109,MCH-0107,atm,472.84,AUD,2026-06-26T19:47:44Z,settled
TXN-000619,ACC-0181,CARD-0192,MCH-0017,pos,263.40,AUD,2026-06-08T08:45:11Z,reversed
TXN-000620,ACC-0064,CARD-0263,MCH-0059,mobile,65.31,AUD,2026-06-12T21:34:02Z,declined
TXN-000621,ACC-0187,CARD-0145,MCH-0118,mobile,326.85,AUD,2026-06-07T10:47:06Z,settled
TXN-000622,ACC-9999,CARD-9999,MCH-0141,online,382.21,AUD,2026-06-11T03:50:22Z,settled
TXN-000623,ACC-0144,CARD-0137,MCH-0093,mobile,210.81,AUD,2026-06-09T20:00:55Z,settled
TXN-000624,ACC-9999,CARD-9999,MCH-0157,pos,309.96,AUD,2026-06-13T15:36:32Z,settled
TXN-000625,ACC-0121,CARD-0164,MCH-0177,mobile,464.19,NZD,2026-06-26T05:57:53Z,settled
TXN-000626,ACC-0023,CARD-0081,MCH-0106,mobile,220.94,AUD,2026-06-08T15:04:03Z,settled
TXN-000627,ACC-0008,CARD-0103,MCH-0157,online,444.50,AUD,2026-06-23T15:24:15Z,settled
TXN-000628,ACC-0223,CARD-0223,,atm,432.73,AUD,2026-06-13T11:31:10Z,refunded
TXN-000629,ACC-0010,CARD-0169,MCH-0064,online,187.91,AUD,2026-10-11T14:33:45Z,reversed
TXN-000630,ACC-0185,CARD-0268,MCH-0187,mobile,39.82,NZD,2026-06-17T16:31:00Z,settled
TXN-000631,ACC-0165,CARD-0156,MCH-0077,mobile,11.70,AUD,2026-06-17T18:54:22Z,settled
TXN-000632,ACC-0186,CARD-0079,MCH-0076,online,54.01,AUD,2026-06-24T20:10:51Z,settled
TXN-000633,ACC-0202,CARD-0240,MCH-0034,atm,187.41,AUD,2026-06-18T06:50:44Z,authorized
TXN-000634,ACC-0184,CARD-0100,MCH-0173,online,16.44,AUD,2026-06-30T19:20:15Z,settled
TXN-000635,ACC-0052,CARD-0248,MCH-0127,online,333.68,AUD,2026-06-23T18:25:17Z,settled
TXN-000636,ACC-0086,CARD-0204,MCH-0155,atm,54.89,AUD,2026-07-02T14:11:13Z,settled
TXN-000637,ACC-0009,CARD-0256,MCH-0019,atm,-274.42,AUD,2026-12-29T06:49:03Z,settled
TXN-000638,ACC-0100,CARD-0171,MCH-0037,mobile,-198.22,AUD,2026-06-29T00:58:19Z,settled
TXN-000639,ACC-0038,CARD-0113,MCH-0043,pos,213.77,AUD,2026-06-27T23:48:42Z,settled
TXN-000640,ACC-0149,CARD-0007,MCH-0041,online,268.16,AUD,2026-06-25T23:37:21Z,authorized
TXN-000641,ACC-9999,CARD-9999,MCH-0137,online,61.05,SGD,2026-06-16T08:48:22Z,settled
TXN-000642,ACC-0158,CARD-0238,MCH-0053,online,274.10,AUD,2026-06-17T03:49:26Z,settled
TXN-000643,ACC-0223,CARD-0016,MCH-0168,pos,14.88,AUD,2026-06-20T03:26:48Z,settled
TXN-000644,ACC-0122,CARD-0241,MCH-0061,mobile,119.49,NZD,2026-06-05T14:59:34Z,settled
TXN-000645,ACC-0158,CARD-0063,MCH-0139,atm,316.34,AUD,2026-06-20T23:00:20Z,settled
TXN-000646,ACC-9999,CARD-9999,MCH-0176,atm,448.46,AUD,2026-06-18T10:29:47Z,settled
TXN-000647,ACC-0070,CARD-0237,MCH-0093,online,333.72,AUD,2026-12-30T23:41:53Z,settled
TXN-000648,ACC-0069,CARD-0054,MCH-0134,online,498.24,AUD,2026-06-27T19:03:02Z,settled
TXN-000649,ACC-0117,CARD-0261,MCH-0099,atm,275.74,AUD,2026-06-13T22:46:23Z,settled
TXN-000650,ACC-0089,CARD-0210,MCH-0193,online,271.22,AUD,2026-06-30T10:06:21Z,settled
TXN-000651,ACC-0177,CARD-0007,MCH-0091,atm,-123.39,AUD,2026-06-18T11:14:45Z,settled
TXN-000487,ACC-0014,CARD-0194,MCH-0116,pos,355.81,AUD,2026-06-26T16:17:16Z,reversed
TXN-000652,ACC-0198,CARD-0211,MCH-0152,online,219.12,AUD,2026-11-22T11:05:21Z,settled
TXN-000653,ACC-0064,CARD-0242,MCH-0034,atm,190.68,AUD,2026-06-18T06:54:34Z,reversed
TXN-000654,ACC-0162,CARD-0072,MCH-0144,online,257.60,AUD,2026-06-08T22:50:07Z,settled
TXN-000655,ACC-0014,CARD-0242,MCH-0159,mobile,363.71,AUD,2026-07-04T08:22:44Z,settled
TXN-000656,ACC-0064,CARD-0061,MCH-0032,pos,47.69,AUD,2026-10-04T04:18:21Z,settled
TXN-000657,ACC-0207,CARD-0238,MCH-0114,online,342.53,AUD,2026-06-08T10:16:41Z,authorized
TXN-000658,ACC-0040,CARD-0125,MCH-0191,atm,55.39,USD,2026-08-29T04:33:37Z,declined
TXN-000659,ACC-0031,CARD-0023,,mobile,316.12,AUD,2026-07-03T04:05:44Z,settled
TXN-000660,ACC-0138,CARD-0034,MCH-0057,pos,29.63,AUD,2026-06-17T00:20:40Z,settled
TXN-000661,ACC-0154,CARD-0160,MCH-0188,pos,173.44,AUD,2026-06-26T06:12:42Z,settled
TXN-000662,ACC-0090,CARD-0047,MCH-0034,atm,-491.76,AUD,2026-06-06T14:58:38Z,settled
TXN-000663,ACC-9999,CARD-9999,MCH-0050,pos,227.08,AUD,2026-07-05T18:26:36Z,declined
TXN-000664,ACC-0047,CARD-0049,MCH-0135,mobile,57.73,AUD,2026-11-18T11:55:25Z,settled
TXN-000665,ACC-0148,CARD-0014,MCH-0132,pos,-39.53,AUD,2026-06-18T21:16:05Z,settled
TXN-000666,ACC-0018,CARD-0242,MCH-0041,online,148.17,AUD,2026-06-18T18:12:45Z,settled
TXN-000667,ACC-0150,CARD-0044,MCH-0149,pos,402.39,GBP,2026-07-04T00:03:24Z,declined
TXN-000668,ACC-0039,CARD-0236,MCH-0049,pos,414.84,AUD,2026-07-05T11:39:40Z,settled
TXN-000669,ACC-0125,CARD-0107,MCH-0052,online,172.67,AUD,2026-06-19T00:12:21Z,settled
TXN-000670,ACC-0081,CARD-0018,MCH-0116,online,86.34,AUD,2026-06-19T14:48:53Z,settled
TXN-000671,ACC-0171,CARD-0188,,pos,163.76,AUD,2026-06-08T08:16:27Z,settled
TXN-000672,ACC-0061,CARD-0137,MCH-0038,atm,53.44,AUD,2026-06-10T09:59:43Z,settled
TXN-000673,ACC-0005,CARD-0055,MCH-0023,atm,271.97,USD,2026-06-18T17:08:02Z,authorized
TXN-000674,ACC-0054,CARD-0162,MCH-0025,atm,-376.55,AUD,2026-06-14T11:14:40Z,settled
TXN-000675,ACC-0119,CARD-0028,MCH-0109,atm,385.96,AUD,2026-06-19T04:25:22Z,settled
TXN-000676,ACC-0052,CARD-0152,MCH-0144,online,235.63,AUD,2026-06-13T15:03:01Z,settled
TXN-000677,ACC-0102,CARD-0211,MCH-0147,online,367.90,AUD,2026-07-02T19:47:11Z,settled
TXN-000678,ACC-0221,CARD-0133,MCH-0052,online,138.55,AUD,2026-07-01T04:30:31Z,reversed
TXN-000679,ACC-0035,CARD-0115,MCH-0053,pos,379.41,AUD,2026-06-10T19:40:59Z,settled
TXN-000680,ACC-0127,CARD-0235,MCH-0181,pos,107.68,AUD,2026-06-18T01:58:11Z,settled
TXN-000681,ACC-0079,CARD-0007,MCH-0051,atm,464.28,USD,2026-07-01T08:56:38Z,authorized
TXN-000682,ACC-0084,CARD-0254,MCH-0004,mobile,191.11,AUD,2026-06-27T17:54:22Z,authorized
TXN-000683,ACC-0190,CARD-0016,MCH-0166,online,208.55,AUD,2026-06-06T21:22:43Z,declined
TXN-000684,ACC-0103,CARD-0089,,online,231.31,USD,2026-06-08T11:03:06Z,settled
TXN-000685,ACC-0151,CARD-0223,MCH-0176,pos,354.33,AUD,2026-06-12T01:22:28Z,reversed
TXN-000686,ACC-0066,CARD-0170,MCH-0148,mobile,440.76,AUD,2026-06-21T20:31:21Z,settled
TXN-000687,ACC-0097,CARD-0057,MCH-0004,online,64.97,AUD,2026-06-10T05:12:04Z,settled
TXN-000688,ACC-0007,CARD-0063,MCH-0135,atm,147.63,AUD,2026-06-10T08:23:31Z,settled
TXN-000513,ACC-0121,CARD-0123,MCH-0035,mobile,431.30,AUD,2026-06-29T20:27:48Z,settled
TXN-000689,ACC-0158,CARD-0225,MCH-0121,atm,346.96,AUD,2026-06-14T21:10:45Z,settled
TXN-000690,ACC-0112,CARD-0222,MCH-0166,pos,248.83,AUD,2026-06-10T12:12:46Z,settled
TXN-000691,ACC-0134,CARD-0190,MCH-0174,online,133.46,AUD,2026-06-10T03:58:33Z,settled
TXN-000692,ACC-0202,CARD-0063,MCH-0054,atm,-177.77,AUD,2026-06-21T19:11:49Z,authorized
TXN-000693,ACC-0215,CARD-0209,MCH-0068,atm,221.48,AUD,2026-07-01T21:00:38Z,authorized
TXN-000694,ACC-0171,CARD-0144,MCH-0169,pos,51.03,USD,2026-06-17T10:56:34Z,settled
TXN-000695,ACC-9999,CARD-0129,MCH-0089,pos,-209.86,AUD,2026-06-29T10:32:49Z,settled
TXN-000696,ACC-0055,CARD-0016,MCH-0186,mobile,139.37,AUD,2026-07-03T06:38:53Z,settled
TXN-000697,ACC-0111,CARD-0023,MCH-0052,online,153.82,AUD,2026-07-05T16:25:46Z,authorized
TXN-000698,ACC-0130,CARD-0061,MCH-0105,online,224.51,AUD,2026-06-24T03:49:24Z,settled
TXN-000699,ACC-0112,CARD-0066,MCH-0064,online,259.65,AUD,2026-06-23T18:07:55Z,declined
TXN-000700,ACC-0124,CARD-0077,MCH-0029,pos,431.99,NZD,2026-08-16T16:02:30Z,declined
TXN-000701,ACC-0041,CARD-0024,MCH-0156,online,59.54,AUD,2026-06-14T18:12:26Z,settled
